Cohort ID	Likelihood Weights	Mortality Prob
258	0.000193422542601	0.0928171216918
259	1.05598691312e-61	0.18018166879
260	5.53577279926e-100	0.227506311474
261	5.09143547455e-121	0.258911012564
262	4.9954981234e-106	0.228973834656
263	5.71022629013e-85	0.21243660205
264	3.08382553837e-128	0.260699034716
265	1.51071904258e-11	0.103577489083
266	1.45616548653e-63	0.204528749328
267	3.84220691634e-28	0.14075344156
268	1.58497042583e-18	0.120809798089
269	1.58081230084e-20	0.129135291477
270	1.11492947088e-24	0.126429079206
271	1.06200371646e-05	0.102041344328
272	8.51942021773e-68	0.190356616697
273	6.8947745906e-25	0.134771708538
274	2.06631997311e-181	0.292402602599
275	4.87214178936e-84	0.206562258516
276	0.0184231302234	0.0675852676439
277	1.11492947088e-24	0.133743292711
278	4.15011984918e-14	0.109570409535
279	8.56933771994e-104	0.241315253148
280	7.56716375986e-152	0.265199503683
281	6.62091304893e-125	0.27211416719
282	1.94105420775e-85	0.202188745589
283	0.000103657598989	0.0883603959886
284	0.00307299197313	0.0831863434363
285	1.35415848203e-129	0.257920403382
286	9.21197549899e-49	0.16303724743
287	6.62091304893e-125	0.242626714361
288	2.6755855409e-54	0.176021669986
289	9.46368342875e-95	0.222611332333
290	4.39145585687e-45	0.160513371965
291	1.33507676343e-101	0.233556334046
292	2.55607911241e-51	0.174968817304
293	1.34282928951e-34	0.145055864792
294	3.92732498698e-10	0.109379783306
295	1.51028894834e-23	0.0297807110408
296	7.98203721847e-16	0.119598012005
297	8.93444716343e-15	0.0330915625325
298	1.87918973114e-185	0.295016962982
299	0.00120460278549	0.0626677268859
300	2.6595498377e-122	0.245439022339
301	1.16804940578e-121	0.263738877037
302	3.51054582555e-78	0.209639843192
303	1.24980130556e-52	0.175153379696
304	0.000367578305836	0.0566817166765
305	1.15057469349e-36	0.145395206601
306	1.1557397762e-15	0.110099894835
307	0.00793817560117	0.0752615877661
308	1.05598691312e-61	0.181828441942
309	3.77018202377e-11	0.100558252934
310	4.82549896619e-151	0.275728610506
311	1.45040190437e-125	0.273794302236
312	0.00250563965586	0.0845643051968
313	3.94242336449e-10	0.0421584772158
314	0.00120460278549	0.0659591922855
315	1.34282928951e-34	0.154879409497
316	8.16096601519e-97	0.221289843713
317	0.00631064842583	0.0703763871385
318	0.00534930993302	0.0819297319294
319	6.00972218565e-123	0.256984843732
320	3.02023978194e-23	0.130596128298
321	5.28309655648e-56	0.188838669475
322	0.0216332029612	0.0777631803794
323	1.14749065892e-12	0.0395705052335
324	3.5074959156e-40	0.159598534921
325	5.39405974428e-38	0.148370886244
326	8.96492676607e-05	0.054274776787
327	4.43169464248e-65	0.190323807205
328	2.15522544023e-57	0.167762934456
329	8.09933779841e-72	0.199699830622
330	3.01388586385e-07	0.0519182066362
331	3.1925328928e-92	0.227943066969
332	0.0158682722295	0.074394250542
333	2.590073223e-43	0.160612029066
334	4.64781129451e-101	0.237735848184
335	7.974309353e-42	0.0164758241176
336	7.11741796459e-15	0.104065113321
337	2.80251587924e-130	0.263147489156
338	2.99093509752e-117	0.254965786205
339	1.32220927996e-43	0.166147771852
340	1.45361661929e-127	0.261316399508
341	7.56716375986e-152	0.285443737493
342	1.33507676343e-101	0.249658029313
343	2.80251587924e-130	0.257693478713
344	1.49254317743e-14	0.0386355865279
345	2.61584258902e-77	0.198878256379
346	1.67189898617e-84	0.214019926564
347	1.37897276289e-68	0.186969835668
348	3.05464707563e-103	0.241888425903
349	5.45156960852e-46	0.0200256537628
350	1.89408697443e-99	0.233369233021
351	1.94105420775e-85	0.222201294214
352	0.00277818918173	0.0853125340565
353	3.18719391361e-05	0.0845500966584
354	3.67849782076e-75	0.193367962055
355	1.51071904258e-11	0.110136263861
356	1.08238105281e-102	0.241010716622
357	1.17716893752e-17	0.139382407281
358	1.25765235081e-110	0.236997330287
359	1.7624355265e-177	0.297236817251
360	9.51631483162e-08	0.0970720184648
361	4.97382074256e-05	0.0514716901948
362	3.58692755809e-135	0.271379446541
363	1.20763619687e-51	0.167052219877
364	8.89600513486e-157	0.292674707548
365	5.51594331913e-69	0.194615276001
366	9.24030967633e-163	0.298234777137
367	9.21197549899e-49	0.168360533201
368	1.91412363293e-42	0.162663520833
369	2.6472131946e-08	0.0492740918909
370	1.63536815229e-13	0.113154499585
371	1.44652397418e-48	0.0176033845159
372	0.00285425720504	0.0565146020607
373	8.56933771994e-104	0.226234785885
374	9.31720746593e-45	0.0188159100793
375	1.21359428433e-16	0.116297498201
376	6.48893066769e-129	0.260080413323
377	4.65846880657e-73	0.210876538077
378	1.6703953375e-79	0.210373221199
379	0.0195625019881	0.064704672277
380	3.84220691634e-28	0.138152241417
381	5.39334155734e-51	0.17865744813
382	2.09105790327e-165	0.297027995222
383	0.0157578319398	0.0691328053176
384	0.00046012791271	0.0818425415111
385	0.000527332594273	0.0860301942941
386	2.90746182277e-95	0.227549999856
387	2.8950843121e-24	0.142522844956
388	1.47528626743e-24	0.0265095371392
389	2.90167539104e-38	0.157469709777
390	0.00976506014103	0.0714684477467
391	8.43672123347e-115	0.24159523098
392	1.06200371646e-05	0.0962261006371
393	9.31720746593e-45	0.0180057434668
394	3.04995656534e-60	0.182095410345
395	6.48893066769e-129	0.25471372439
396	3.06167353461e-19	0.120494675978
397	9.46368342875e-95	0.227458910111
398	1.32220927996e-43	0.158231028706
399	4.97317847099e-50	0.166876023439
400	1.22875867276e-163	0.288235953108
401	2.99872586115e-124	0.243148658535
402	5.6688919064e-43	0.0193736893208
403	3.06113373557e-90	0.215722302857
404	1.244387945e-31	0.144850429653
405	4.33055809407e-147	0.284789193005
406	0.00161867504542	0.0742154929538
407	0.00046012791271	0.0874508857085
408	1.84411657542e-15	0.0336274498144
409	2.76603023027e-21	0.134299460312
410	2.82254277483e-12	0.0416154415655
411	1.27136704647e-66	0.193798160577
412	8.16096601519e-97	0.242859338838
413	3.06113373557e-90	0.212072143875
414	9.46368342875e-95	0.232201300512
415	1.63536815229e-13	0.109311694755
416	4.03268243038e-119	0.255296930078
417	8.20388415521e-27	0.13434294475
418	4.03268243038e-119	0.24896286242
419	3.10654750905e-66	0.191683886001
420	5.29826212654e-07	0.0515926841144
421	3.83857154573e-20	0.0327322009579
422	2.60872304786e-57	0.0153164664448
423	9.95969696884e-21	0.0293502493154
424	1.07619597074e-27	0.142989305975
425	6.78741167269e-12	0.0428691576026
426	2.93358775367e-47	0.0180571711661
427	1.60866929088e-100	0.228909829603
428	8.71385247396e-20	0.124506639334
429	9.45762700857e-90	0.226612163726
430	8.04927263947e-29	0.141197399756
431	1.64986120489e-29	0.14052515663
432	7.14066352788e-32	0.148641026948
433	1.92679653103e-30	0.147461138703
434	4.83272211143e-110	0.242917369213
435	4.15011984918e-14	0.126693830759
436	4.82549896619e-151	0.2723589865
437	3.67495820521e-40	0.0207477039067
438	3.25147759468e-111	0.234423559389
439	1.6850169971e-07	0.0464360005299
440	6.80135114369e-74	0.189368934405
441	4.95662868441e-71	0.0130056357872
442	6.73057002419e-44	0.166201911947
443	5.99985684304e-84	0.0108752074197
444	3.04382634191e-150	0.285846197792
445	1.53427713206e-145	0.272566589774
446	3.39781875446e-114	0.240830413163
447	1.17366706559e-152	0.275429552775
448	6.81520555209e-08	0.0522118870359
449	1.10229151514e-05	0.0557417202625
450	0.0136020270871	0.0644131851417
451	1.06688218158e-64	0.190523811667
452	2.59092020455e-146	0.272684753842
453	4.20857937019e-168	0.297087001724
454	3.3537367027e-82	0.216225513042
455	6.56675529394e-86	0.222222118651
456	1.62156406703e-139	0.273695029318
457	1.77884736793e-21	0.126253382388
458	0.00113763344761	0.0824566972653
459	0.00318683697428	0.0602947495283
460	3.94242336449e-10	0.0446425445968
461	9.60999341529e-142	0.24565707053
462	7.39383493684e-05	0.052569788291
463	0.00046012791271	0.0866462699908
464	6.00972218565e-123	0.247535861804
465	9.51631483162e-08	0.10007030302
466	3.37785183732e-167	0.294901060295
467	0.000400555647657	0.087325223624
468	8.7266069969e-45	0.164759470042
469	6.04626890264e-09	0.101195433244
470	3.04382634191e-150	0.27412412104
471	2.0635150881e-14	0.116301426717
472	1.89103909334e-22	0.135741774909
473	9.69283117563e-41	0.158564880761
474	1.17366706559e-152	0.282277078437
475	5.1895807218e-52	0.0189752118186
476	2.90746182277e-95	0.217894812453
477	1.28850988763e-157	0.268395496745
478	3.28538833165e-54	0.0179132948201
479	8.32952595341e-39	0.161394861703
480	1.77660946336e-16	0.104537045413
481	3.15224366647e-126	0.259251903051
482	5.39334155734e-51	0.171969799768
483	1.91589601902e-76	0.210166081767
484	7.66745128235e-34	0.141327514986
485	4.65846880657e-73	0.192209620881
486	1.92747066672e-07	0.0941280869894
487	2.28455388774e-81	0.0127110876103
488	5.28309655648e-56	0.177259221146
489	3.56086235702e-09	0.100318822098
490	2.73550178086e-46	0.160007603565
491	1.80023483253e-153	0.275757697386
492	6.8947745906e-25	0.133677688665
493	0.00852680704769	0.0817448506147
494	1.63536815229e-13	0.117675190771
495	5.1734758563e-169	0.280239723825
496	8.89600513486e-157	0.28169183058
497	6.9262446393e-136	0.254855685084
498	4.33055809407e-147	0.276859889149
499	0.00852680704769	0.0760910840859
500	2.50036086346e-21	0.0353698407705
501	0.0104109760745	0.0759198235226
502	1.42232565107e-06	0.101169218673
503	0.00479714942187	0.0606821041433
504	2.6755855409e-54	0.186057306972
505	2.98560131003e-27	0.12994006035
506	2.13054179458e-112	0.24674193843
507	0.0190050576063	0.063687815498
508	1.37954743328e-75	0.213544193629
509	0.000301446502127	0.0797031312063
510	3.45476448189e-63	0.176523535764
511	1.77660946336e-16	0.111206403194
512	3.31367299116e-30	0.02651967585
513	0.00631064842583	0.0763559645785
514	1.91589601902e-76	0.202589741053
515	1.34282928951e-34	0.154202527075
516	1.24980130556e-52	0.160514635381
517	0.00806578578412	0.0606688435316
518	3.04995656534e-60	0.175507596948
519	6.8617197243e-162	0.29905849331
520	1.70661741001e-118	0.24688218155
521	1.05598691312e-61	0.182368060911
522	1.18014714799e-173	0.293036829816
523	2.73046535022e-154	0.271453149554
524	1.13446810391e-50	0.182726300745
525	5.45156960852e-46	0.0194036343412
526	1.09213276868e-13	0.0371373577871
527	8.05693587987e-28	0.0289577973622
528	1.35506903615e-26	0.141002613121
529	5.50065663016e-16	0.118876101619
530	1.48542250314e-175	0.292851509938
531	0.00479714942187	0.0587151550279
532	6.8617197243e-162	0.29210840166
533	2.38957491681e-104	0.23256771197
534	5.39928139898e-113	0.249028973491
535	2.19786142479e-69	0.193458586866
536	4.87214178936e-84	0.20393250336
537	1.26914773308e-35	0.148295876721
538	1.74127734002e-61	0.0138095435077
539	3.15060912783e-12	0.112371764807
540	6.64484796199e-40	0.152700822433
541	9.46368342875e-95	0.221726451216
542	1.79465824668e-27	0.145902219396
543	1.35506903615e-26	0.142647425666
544	4.00463224623e-07	0.0499221948742
545	5.39244416979e-70	0.013157732803
546	1.60866929088e-100	0.229900695538
547	3.56086235702e-09	0.102786323043
548	2.09105790327e-165	0.295471200556
549	0.0200794523011	0.0738679255862
550	2.40711496364e-15	0.10822532739
551	9.85468674384e-43	0.161929879343
552	2.90746182277e-95	0.228918522548
553	4.27856924326e-33	0.144518757331
554	1.25166822614e-07	0.0461985375024
555	3.82763604863e-07	0.100625399763
556	3.5074959156e-40	0.156310559213
557	9.76753809817e-75	0.205416212325
558	2.38957491681e-104	0.233343487331
559	4.9952137037e-08	0.0477973764768
560	8.98744987376e-60	0.0166453880835
561	7.5505099352e-33	0.160533873441
562	5.09435469809e-116	0.244896726092
563	4.86115381759e-66	0.0136550924387
564	8.09933779841e-72	0.20501625495
565	2.14548481288e-80	0.209174385731
566	1.35857036268e-28	0.14028155854
567	1.84105739275e-134	0.275288719155
568	9.76753809817e-75	0.19686471458
569	1.85079349791e-92	0.0115195529189
570	1.36344874084e-33	0.150484249199
571	6.79646911462e-127	0.259202163768
572	1.84499579883e-109	0.250815875311
573	1.91589601902e-76	0.198254717163
574	1.6703953375e-79	0.205372542931
575	4.51515624325e-62	0.177764878139
576	3.79780146541e-05	0.0894947347984
577	1.8966435919e-48	0.172553697255
578	2.08137671964e-71	0.204801637597
579	1.74627024964e-17	0.112204592763
580	5.75145430827e-131	0.258190226504
581	0.02226967254	0.0665608709425
582	2.17992068029e-98	0.226723034996
583	2.18664824677e-08	0.0939847963942
584	9.877476864e-108	0.234401793301
585	1.60780763836e-25	0.134043825507
586	1.35929814532e-106	0.244232538643
587	4.15011984918e-14	0.112525110174
588	0.0224005253303	0.0719710389126
589	7.3331876901e-98	0.232512507442
590	1.31613334363e-08	0.0995061648129
591	4.9954981234e-106	0.222641069641
592	9.86681307428e-94	0.225897214393
593	0.00682906888625	0.0742050432634
594	0.0184111597663	0.072092519678
595	0.00226754622999	0.0676948977938
596	6.81520555209e-08	0.0513303179521
597	1.1984507595e-12	0.11935395377
598	9.85727710348e-53	0.0177220865606
599	1.80482419649e-12	0.0421669070199
600	5.3274133372e-71	0.205623566891
601	8.16096601519e-97	0.2419351957
602	1.16466376787e-16	0.0333535628672
603	0.0200504482979	0.0771936700409
604	0.0190050576063	0.0702114419231
605	9.60999341529e-142	0.276026733294
606	3.06113373557e-90	0.21628121026
607	4.46073155131e-49	0.170626537205
608	1.92747066672e-07	0.098310216497
609	6.00972218565e-123	0.252107673813
610	1.19043861329e-23	0.136238727713
611	7.56716375986e-152	0.277802302384
612	3.3537367027e-82	0.214755023257
613	2.28747351575e-28	0.14862907931
614	8.75172620791e-06	0.0466009300873
615	2.03570401761e-183	0.293052629636
616	0.017131124039	0.0563517585998
617	0.0219354505752	0.0687546163137
618	1.92679653103e-30	0.135042708997
619	2.97421775782e-22	0.127218552675
620	2.60102578969e-06	0.0525579294216
621	8.16096601519e-97	0.221502486615
622	0.00686736774316	0.0647360693944
623	6.80135114369e-74	0.19672973685
624	4.9954981234e-106	0.228748725667
625	0.0200504482979	0.0711123937042
626	5.7150999316e-61	0.184276731951
627	2.17992068029e-98	0.227189228821
628	3.45476448189e-63	0.19508342608
629	1.88866771437e-58	0.183166917855
630	5.35590128689e-05	0.0956898628401
631	1.00675089742e-91	0.22216587666
632	3.37785183732e-167	0.2841394476
633	1.19959002814e-22	0.133412803176
634	3.81261241e-102	0.236832726881
635	2.16541670033e-29	0.026280901502
636	1.23875270369e-116	0.252228764722
637	0.0184111597663	0.0657525048784
638	5.70616541781e-20	0.124578091978
639	1.54569310882e-05	0.0970235033184
640	7.44508544307e-20	0.0332300567038
641	1.17264841367e-148	0.272342990852
642	7.98203721847e-16	0.117344711491
643	1.10244373851e-45	0.163902257158
644	4.30084775149e-34	0.15329371711
645	3.29615758556e-05	0.0483267311635
646	0.00435150826648	0.0698716770779
647	6.79753219617e-23	0.0320947546194
648	6.27213099322e-37	0.157297292984
649	0.00100669495293	0.0858493700316
650	1.77660946336e-16	0.113547866576
651	6.78741167269e-12	0.0413389453222
652	2.13054179458e-112	0.238390033499
653	1.23198103533e-10	0.0409093242688
654	5.1734758563e-169	0.295855558877
655	0.0164538713864	0.0613767376871
656	5.7150999316e-61	0.175997482606
657	5.43958016694e-29	0.0230051470308
658	3.25147759468e-111	0.238263724
659	0.00393483109793	0.0649857248673
660	5.05931289806e-43	0.163092153738
661	7.3331876901e-98	0.224622487516
662	2.60102578969e-06	0.053480130626
663	2.6755855409e-54	0.169815280514
664	0.0131169049878	0.0728189904153
665	6.44389613683e-99	0.230166854302
666	2.70652257154e-88	0.219645406131
667	0.019543758251	0.0611992199404
668	1.70661741001e-118	0.259970301723
669	9.85727710348e-53	0.0157347788597
670	1.84105739275e-134	0.259468729253
671	4.46073155131e-49	0.172082105237
672	2.97421775782e-22	0.126933936911
673	2.90746182277e-95	0.230036609996
674	9.45762700857e-90	0.217909410491
675	6.07044860777e-156	0.296324590694
676	1.28265960501e-05	0.0906446640978
677	4.34706144378e-72	0.0111001649987
678	1.62156406703e-139	0.280831756411
679	3.58692755809e-135	0.258790160316
680	9.46368342875e-95	0.221366754481
681	5.07439714408e-41	0.159839747047
682	5.99982457379e-80	0.215017311122
683	8.16096601519e-97	0.236353571494
684	5.86634428672e-14	0.118714023626
685	3.67573027588e-107	0.233393532346
686	2.17992068029e-98	0.227681052561
687	8.51942021773e-68	0.187831251348
688	3.72822075074e-20	0.126541117951
689	6.56675529394e-86	0.212219325587
690	4.34706144378e-72	0.0109027287693
691	2.47023902164e-87	0.23472002755
692	1.53427713206e-145	0.269960814712
693	0.000687795849963	0.0794015551569
694	3.01388586385e-07	0.0450224834497
695	0.00409895307439	0.0738823564602
696	1.01775002553e-08	0.0976080520741
697	3.08382553837e-128	0.266078267484
698	1.72913429506e-44	0.167518264769
699	1.20668368688e-07	0.0931463783859
700	0.000683878439637	0.05012286004
701	5.98114133396e-07	0.0941418943003
702	1.92372179298e-62	0.188022616025
703	1.31613334363e-08	0.10400017367
704	1.15057469349e-36	0.14263445269
705	6.02010794293e-26	0.138793961035
706	6.79646911462e-127	0.250159254612
707	4.79407617633e-23	0.133640964729
708	5.50065663016e-16	0.110252658141
709	1.41317177687e-83	0.205741765395
710	0.0138091943147	0.0742297961627
711	9.68037462278e-30	0.145501288939
712	7.23169067904e-06	0.101282049324
713	7.56237657241e-66	0.191788124627
714	5.75145430827e-131	0.264434537661
715	1.11946864828e-30	0.139829810042
716	6.6231229623e-105	0.23749265145
717	4.79407617633e-23	0.142520053163
718	1.27136704647e-66	0.200306506198
719	4.97382074256e-05	0.048233882758
720	1.35857036268e-28	0.135564637021
721	3.08382553837e-128	0.27370047671
722	5.6216030596e-55	0.185588910299
723	4.83272211143e-110	0.232364630299
724	1.72913429506e-44	0.156363176348
725	1.55674748648e-38	0.1544361312
726	1.35415848203e-129	0.254440953656
727	2.04452766055e-17	0.0296640109589
728	1.16583775114e-55	0.176248958749
729	4.72271455086e-138	0.283401146876
730	5.6216030596e-55	0.16017941397
731	0.0213509740441	0.0663950847631
732	6.79646911462e-127	0.255902423809
